,vmax,mslp,type,lat,lon,time,season,stormid,ace,contained
292,90.0,,HU,47.0,-30.0,1853-09-10 12:00:00,1853,AL041853,0.81,False
293,90.0,,HU,48.0,-27.5,1853-09-10 18:00:00,1853,AL041853,0.81,False
294,50.0,,TS,20.0,-95.0,1853-09-21 12:00:00,1853,AL051853,0.25,True
295,50.0,,TS,25.8,-62.0,1853-09-26 00:00:00,1853,AL061853,0.25,False
296,50.0,,TS,27.4,-62.5,1853-09-26 06:00:00,1853,AL061853,0.25,False
297,50.0,,TS,29.0,-62.9,1853-09-26 12:00:00,1853,AL061853,0.25,False
298,50.0,,TS,30.6,-63.2,1853-09-26 18:00:00,1853,AL061853,0.25,False
299,60.0,,TS,32.9,-62.6,1853-09-27 00:00:00,1853,AL061853,0.36000000000000004,False
300,60.0,,TS,34.8,-61.3,1853-09-27 06:00:00,1853,AL061853,0.36000000000000004,False
301,70.0,,HU,36.0,-59.8,1853-09-27 12:00:00,1853,AL061853,0.49000000000000005,False
302,70.0,,HU,36.7,-58.4,1853-09-27 18:00:00,1853,AL061853,0.49000000000000005,False
303,70.0,,HU,36.8,-57.4,1853-09-28 00:00:00,1853,AL061853,0.49000000000000005,False
304,70.0,,HU,36.3,-56.7,1853-09-28 06:00:00,1853,AL061853,0.49000000000000005,False
305,70.0,,HU,35.5,-56.9,1853-09-28 12:00:00,1853,AL061853,0.49000000000000005,False
306,70.0,,HU,35.5,-57.0,1853-09-28 18:00:00,1853,AL061853,0.49000000000000005,False
307,70.0,,HU,35.4,-57.2,1853-09-29 00:00:00,1853,AL061853,0.49000000000000005,False
308,70.0,,HU,35.3,-57.4,1853-09-29 06:00:00,1853,AL061853,0.49000000000000005,False
309,70.0,,HU,35.3,-57.7,1853-09-29 12:00:00,1853,AL061853,0.49000000000000005,False
310,70.0,,HU,35.4,-57.9,1853-09-29 18:00:00,1853,AL061853,0.49000000000000005,False
311,70.0,,HU,35.5,-58.1,1853-09-30 00:00:00,1853,AL061853,0.49000000000000005,False
312,70.0,,HU,35.5,-58.2,1853-09-30 06:00:00,1853,AL061853,0.49000000000000005,False
313,70.0,,HU,35.8,-58.3,1853-09-30 12:00:00,1853,AL061853,0.49000000000000005,False
314,70.0,,HU,36.3,-58.0,1853-09-30 18:00:00,1853,AL061853,0.49000000000000005,False
315,70.0,,HU,37.0,-57.5,1853-10-01 00:00:00,1853,AL061853,0.49000000000000005,False
316,70.0,,HU,38.0,-56.8,1853-10-01 06:00:00,1853,AL061853,0.49000000000000005,False
317,50.0,,TS,15.0,-37.0,1853-09-28 12:00:00,1853,AL071853,0.25,False
318,70.0,,HU,27.5,-78.5,1853-10-19 00:00:00,1853,AL081853,0.49000000000000005,False
319,70.0,,HU,28.0,-78.9,1853-10-19 06:00:00,1853,AL081853,0.49000000000000005,False
320,80.0,,HU,28.5,-79.3,1853-10-19 12:00:00,1853,AL081853,0.64,False
321,80.0,,HU,28.9,-79.6,1853-10-19 18:00:00,1853,AL081853,0.64,False
322,80.0,,HU,29.3,-79.9,1853-10-20 00:00:00,1853,AL081853,0.64,False
323,80.0,,HU,29.7,-80.2,1853-10-20 06:00:00,1853,AL081853,0.64,False
324,90.0,,HU,30.0,-80.5,1853-10-20 12:00:00,1853,AL081853,0.81,False
325,90.0,,HU,30.3,-80.7,1853-10-20 18:00:00,1853,AL081853,0.81,False
326,90.0,,HU,30.6,-80.9,1853-10-21 00:00:00,1853,AL081853,0.81,False
327,90.0,,HU,30.9,-80.9,1853-10-21 06:00:00,1853,AL081853,0.81,False
328,80.0,,HU,31.3,-80.6,1853-10-21 12:00:00,1853,AL081853,0.64,False
329,80.0,,HU,31.7,-80.1,1853-10-21 18:00:00,1853,AL081853,0.64,False
330,80.0,,HU,32.1,-79.4,1853-10-22 00:00:00,1853,AL081853,0.64,False
331,80.0,,HU,32.5,-78.5,1853-10-22 06:00:00,1853,AL081853,0.64,False
332,60.0,,TS,26.0,-92.5,1854-06-25 00:00:00,1854,AL011854,0.36000000000000004,True
333,60.0,,TS,26.0,-93.0,1854-06-25 06:00:00,1854,AL011854,0.36000000000000004,True
334,70.0,,HU,26.0,-93.5,1854-06-25 12:00:00,1854,AL011854,0.49000000000000005,True
335,70.0,,HU,26.0,-94.0,1854-06-25 18:00:00,1854,AL011854,0.49000000000000005,True
336,70.0,,HU,26.0,-94.7,1854-06-26 00:00:00,1854,AL011854,0.49000000000000005,True
337,70.0,,HU,26.1,-95.7,1854-06-26 06:00:00,1854,AL011854,0.49000000000000005,True
338,70.0,,HU,26.2,-97.0,1854-06-26 12:00:00,1854,AL011854,0.49000000000000005,True
339,50.0,,TS,26.4,-98.5,1854-06-26 18:00:00,1854,AL011854,0.25,False
340,40.0,,TS,26.8,-100.0,1854-06-27 00:00:00,1854,AL011854,0.16,False
341,40.0,,TS,27.4,-101.5,1854-06-27 06:00:00,1854,AL011854,0.16,False
342,40.0,,TS,28.0,-103.0,1854-06-27 12:00:00,1854,AL011854,0.16,False
343,60.0,,TS,33.0,-55.0,1854-08-23 12:00:00,1854,AL021854,0.36000000000000004,False
344,110.0,,HU,26.4,-76.6,1854-09-07 00:00:00,1854,AL031854,1.21,False
345,110.0,,HU,27.2,-77.6,1854-09-07 06:00:00,1854,AL031854,1.21,False
346,110.0,938.0,HU,28.0,-78.6,1854-09-07 12:00:00,1854,AL031854,1.21,False
347,110.0,,HU,28.8,-79.6,1854-09-07 18:00:00,1854,AL031854,1.21,False
348,110.0,,HU,29.6,-80.3,1854-09-08 00:00:00,1854,AL031854,1.21,False
349,110.0,,HU,30.4,-80.6,1854-09-08 06:00:00,1854,AL031854,1.21,False
350,100.0,,HU,31.1,-80.9,1854-09-08 12:00:00,1854,AL031854,1.0,False
351,100.0,950.0,HU,31.6,-81.1,1854-09-08 18:00:00,1854,AL031854,1.0,False
352,100.0,950.0,HU,31.7,-81.1,1854-09-08 20:00:00,1854,AL031854,1.0,False
353,80.0,,HU,32.0,-81.3,1854-09-09 00:00:00,1854,AL031854,0.64,False
354,70.0,,HU,32.5,-81.5,1854-09-09 06:00:00,1854,AL031854,0.49000000000000005,False
355,60.0,,TS,33.2,-81.5,1854-09-09 12:00:00,1854,AL031854,0.36000000000000004,False
356,50.0,,TS,34.3,-80.5,1854-09-09 18:00:00,1854,AL031854,0.25,False
357,40.0,,TS,35.5,-78.1,1854-09-10 00:00:00,1854,AL031854,0.16,False
358,40.0,,TS,36.8,-75.9,1854-09-10 06:00:00,1854,AL031854,0.16,False
359,50.0,,TS,37.8,-74.0,1854-09-10 12:00:00,1854,AL031854,0.25,False
360,60.0,,TS,38.4,-71.9,1854-09-10 18:00:00,1854,AL031854,0.36000000000000004,False
361,70.0,,HU,38.8,-69.5,1854-09-11 00:00:00,1854,AL031854,0.49000000000000005,False
362,80.0,,HU,39.0,-67.3,1854-09-11 06:00:00,1854,AL031854,0.64,False
363,90.0,,HU,39.4,-65.0,1854-09-11 12:00:00,1854,AL031854,0.81,False
364,90.0,,HU,39.5,-61.8,1854-09-11 18:00:00,1854,AL031854,0.81,False
365,90.0,,HU,39.8,-58.3,1854-09-12 00:00:00,1854,AL031854,0.81,False
366,90.0,,HU,40.0,-55.1,1854-09-12 06:00:00,1854,AL031854,0.81,False
367,80.0,,HU,40.0,-52.0,1854-09-12 12:00:00,1854,AL031854,0.64,False
368,80.0,,HU,40.2,-48.0,1854-09-12 18:00:00,1854,AL031854,0.64,False
369,90.0,,HU,28.2,-93.6,1854-09-18 00:00:00,1854,AL041854,0.81,True
370,90.0,,HU,28.4,-94.1,1854-09-18 06:00:00,1854,AL041854,0.81,True
371,90.0,,HU,28.6,-94.6,1854-09-18 12:00:00,1854,AL041854,0.81,True
372,90.0,,HU,28.8,-95.1,1854-09-18 18:00:00,1854,AL041854,0.81,True
373,90.0,,HU,28.9,-95.3,1854-09-18 21:00:00,1854,AL041854,0.81,True
374,80.0,,HU,29.0,-95.6,1854-09-19 00:00:00,1854,AL041854,0.64,False
375,70.0,,HU,29.2,-96.1,1854-09-19 06:00:00,1854,AL041854,0.49000000000000005,False
376,60.0,,TS,29.4,-96.5,1854-09-19 12:00:00,1854,AL041854,0.36000000000000004,False
377,60.0,,TS,29.7,-96.6,1854-09-19 18:00:00,1854,AL041854,0.36000000000000004,False
378,50.0,,TS,30.0,-96.4,1854-09-20 00:00:00,1854,AL041854,0.25,False
379,40.0,,TS,30.3,-96.0,1854-09-20 06:00:00,1854,AL041854,0.16,False
380,50.0,,TS,25.0,-67.6,1854-10-20 00:00:00,1854,AL051854,0.25,False
381,50.0,,TS,25.8,-67.6,1854-10-20 06:00:00,1854,AL051854,0.25,False
382,50.0,,TS,26.7,-67.6,1854-10-20 12:00:00,1854,AL051854,0.25,False
383,50.0,,TS,27.6,-67.5,1854-10-20 18:00:00,1854,AL051854,0.25,False
384,60.0,,TS,28.6,-67.3,1854-10-21 00:00:00,1854,AL051854,0.36000000000000004,False
385,60.0,,TS,29.5,-67.0,1854-10-21 06:00:00,1854,AL051854,0.36000000000000004,False
386,60.0,,TS,30.3,-66.6,1854-10-21 12:00:00,1854,AL051854,0.36000000000000004,False
387,60.0,,TS,31.5,-65.6,1854-10-21 18:00:00,1854,AL051854,0.36000000000000004,False
388,60.0,,TS,32.4,-64.3,1854-10-22 00:00:00,1854,AL051854,0.36000000000000004,False
389,60.0,,TS,33.0,-62.8,1854-10-22 06:00:00,1854,AL051854,0.36000000000000004,False
390,50.0,,TS,33.5,-61.0,1854-10-22 12:00:00,1854,AL051854,0.25,False
391,50.0,,TS,34.2,-58.7,1854-10-22 18:00:00,1854,AL051854,0.25,False
392,90.0,,HU,22.2,-98.0,1855-08-06 12:00:00,1855,AL011855,0.81,False
393,90.0,,HU,44.0,-42.0,1855-08-10 00:00:00,1855,AL021855,0.81,False
394,90.0,,HU,46.0,-39.0,1855-08-10 06:00:00,1855,AL021855,0.81,False
395,90.0,,HU,48.0,-36.0,1855-08-10 12:00:00,1855,AL021855,0.81,False
396,90.0,,HU,50.0,-32.5,1855-08-10 18:00:00,1855,AL021855,0.81,False
397,90.0,,HU,52.0,-29.0,1855-08-11 00:00:00,1855,AL021855,0.81,False
398,90.0,,HU,54.0,-24.0,1855-08-11 06:00:00,1855,AL021855,0.81,False
399,70.0,,HU,12.5,-83.0,1855-08-11 12:00:00,1855,AL031855,0.49000000000000005,False
400,50.0,,TS,12.0,-55.9,1855-08-24 00:00:00,1855,AL041855,0.25,False
401,50.0,,TS,12.0,-57.1,1855-08-24 06:00:00,1855,AL041855,0.25,False
402,50.0,,TS,12.1,-58.3,1855-08-24 12:00:00,1855,AL041855,0.25,False
403,50.0,,TS,12.3,-59.5,1855-08-24 18:00:00,1855,AL041855,0.25,False
404,60.0,,TS,12.8,-60.7,1855-08-25 00:00:00,1855,AL041855,0.36000000000000004,False
405,60.0,,TS,13.5,-61.9,1855-08-25 06:00:00,1855,AL041855,0.36000000000000004,False
406,60.0,,TS,14.1,-62.8,1855-08-25 12:00:00,1855,AL041855,0.36000000000000004,False
407,60.0,,TS,14.8,-63.7,1855-08-25 18:00:00,1855,AL041855,0.36000000000000004,False
408,60.0,,TS,15.6,-64.4,1855-08-26 00:00:00,1855,AL041855,0.36000000000000004,False
409,60.0,,TS,16.4,-65.4,1855-08-26 06:00:00,1855,AL041855,0.36000000000000004,False
410,60.0,,TS,17.1,-66.5,1855-08-26 12:00:00,1855,AL041855,0.36000000000000004,False
411,60.0,,TS,17.7,-67.9,1855-08-26 18:00:00,1855,AL041855,0.36000000000000004,False
412,50.0,997.0,TS,18.4,-69.5,1855-08-27 00:00:00,1855,AL041855,0.25,False
413,50.0,,TS,19.2,-71.1,1855-08-27 06:00:00,1855,AL041855,0.25,False
414,40.0,,TS,19.5,-72.3,1855-08-27 12:00:00,1855,AL041855,0.16,False
415,40.0,,TS,19.7,-73.6,1855-08-27 18:00:00,1855,AL041855,0.16,False
416,70.0,,HU,26.7,-89.1,1855-09-15 00:00:00,1855,AL051855,0.49000000000000005,True
417,80.0,,HU,27.1,-89.1,1855-09-15 06:00:00,1855,AL051855,0.64,True
418,90.0,,HU,27.5,-89.3,1855-09-15 12:00:00,1855,AL051855,0.81,True
419,100.0,,HU,28.1,-89.4,1855-09-15 18:00:00,1855,AL051855,1.0,True
420,110.0,,HU,28.8,-89.5,1855-09-16 00:00:00,1855,AL051855,1.21,True
421,110.0,,HU,29.2,-89.5,1855-09-16 03:00:00,1855,AL051855,1.21,True
422,110.0,,HU,29.6,-89.5,1855-09-16 06:00:00,1855,AL051855,1.21,True
423,100.0,,HU,30.2,-89.4,1855-09-16 12:00:00,1855,AL051855,1.0,True
424,70.0,,HU,31.0,-89.1,1855-09-16 18:00:00,1855,AL051855,0.49000000000000005,False
425,50.0,,TS,32.0,-88.8,1855-09-17 00:00:00,1855,AL051855,0.25,False
426,40.0,,TS,33.0,-88.3,1855-09-17 06:00:00,1855,AL051855,0.16,False
427,70.0,,HU,25.0,-83.9,1856-08-09 00:00:00,1856,AL011856,0.49000000000000005,True
428,80.0,,HU,25.7,-85.1,1856-08-09 06:00:00,1856,AL011856,0.64,True
429,90.0,,HU,26.3,-86.5,1856-08-09 12:00:00,1856,AL011856,0.81,True
430,100.0,,HU,27.0,-87.8,1856-08-09 18:00:00,1856,AL011856,1.0,True
431,110.0,,HU,27.7,-89.1,1856-08-10 00:00:00,1856,AL011856,1.21,True
432,120.0,,HU,28.2,-89.8,1856-08-10 06:00:00,1856,AL011856,1.4400000000000002,True
433,130.0,,HU,28.7,-90.5,1856-08-10 12:00:00,1856,AL011856,1.6900000000000002,True
434,130.0,934.0,HU,29.2,-91.1,1856-08-10 18:00:00,1856,AL011856,1.6900000000000002,False
435,110.0,,HU,29.7,-91.6,1856-08-11 00:00:00,1856,AL011856,1.21,False
436,80.0,,HU,30.0,-91.8,1856-08-11 06:00:00,1856,AL011856,0.64,False
437,60.0,,TS,30.3,-91.9,1856-08-11 12:00:00,1856,AL011856,0.36000000000000004,False
438,50.0,,TS,30.6,-91.8,1856-08-11 18:00:00,1856,AL011856,0.25,False
439,40.0,,TS,30.9,-91.6,1856-08-12 00:00:00,1856,AL011856,0.16,False
440,40.0,,TS,31.3,-91.0,1856-08-12 06:00:00,1856,AL011856,0.16,False
441,70.0,,HU,12.1,-56.1,1856-08-13 00:00:00,1856,AL021856,0.49000000000000005,False
442,70.0,,HU,12.1,-57.3,1856-08-13 06:00:00,1856,AL021856,0.49000000000000005,False
443,70.0,,HU,12.1,-58.5,1856-08-13 12:00:00,1856,AL021856,0.49000000000000005,False
444,70.0,,HU,12.1,-60.1,1856-08-13 18:00:00,1856,AL021856,0.49000000000000005,False
445,70.0,,HU,12.1,-61.8,1856-08-14 00:00:00,1856,AL021856,0.49000000000000005,False
446,70.0,,HU,12.1,-63.2,1856-08-14 06:00:00,1856,AL021856,0.49000000000000005,False
447,70.0,,HU,12.1,-64.5,1856-08-14 12:00:00,1856,AL021856,0.49000000000000005,False
448,70.0,,HU,12.1,-65.6,1856-08-14 18:00:00,1856,AL021856,0.49000000000000005,False
449,50.0,,TS,32.5,-75.5,1856-08-19 00:00:00,1856,AL031856,0.25,False
450,50.0,,TS,33.8,-76.0,1856-08-19 06:00:00,1856,AL031856,0.25,False
451,50.0,,TS,34.8,-76.4,1856-08-19 11:00:00,1856,AL031856,0.25,False
452,50.0,,TS,35.0,-76.5,1856-08-19 12:00:00,1856,AL031856,0.25,False
453,50.0,,TS,36.0,-76.3,1856-08-19 18:00:00,1856,AL031856,0.25,False
454,50.0,,TS,37.0,-76.0,1856-08-20 00:00:00,1856,AL031856,0.25,False
455,50.0,,TS,38.0,-75.3,1856-08-20 06:00:00,1856,AL031856,0.25,False
456,50.0,,TS,39.0,-74.3,1856-08-20 12:00:00,1856,AL031856,0.25,False
457,50.0,,TS,39.8,-73.0,1856-08-20 18:00:00,1856,AL031856,0.25,False
458,50.0,,TS,40.4,-71.5,1856-08-21 00:00:00,1856,AL031856,0.25,False
459,50.0,,TS,40.8,-69.5,1856-08-21 06:00:00,1856,AL031856,0.25,False
460,50.0,,TS,41.0,-67.0,1856-08-21 12:00:00,1856,AL031856,0.25,False
461,50.0,,TS,23.0,-82.5,1856-08-21 12:00:00,1856,AL041856,0.25,False
462,70.0,,HU,21.0,-69.8,1856-08-25 00:00:00,1856,AL051856,0.49000000000000005,False
463,70.0,,HU,21.0,-70.8,1856-08-25 06:00:00,1856,AL051856,0.49000000000000005,False
464,70.0,,HU,21.1,-71.9,1856-08-25 12:00:00,1856,AL051856,0.49000000000000005,False
465,70.0,,HU,21.2,-72.8,1856-08-25 18:00:00,1856,AL051856,0.49000000000000005,False
466,70.0,,HU,21.6,-73.9,1856-08-26 00:00:00,1856,AL051856,0.49000000000000005,False
467,70.0,,HU,21.7,-74.8,1856-08-26 06:00:00,1856,AL051856,0.49000000000000005,False
468,80.0,,HU,22.0,-75.9,1856-08-26 12:00:00,1856,AL051856,0.64,False
469,80.0,,HU,22.2,-76.6,1856-08-26 18:00:00,1856,AL051856,0.64,False
470,80.0,,HU,22.4,-77.6,1856-08-27 00:00:00,1856,AL051856,0.64,False
471,80.0,,HU,22.6,-78.6,1856-08-27 06:00:00,1856,AL051856,0.64,False
472,90.0,,HU,22.7,-79.5,1856-08-27 12:00:00,1856,AL051856,0.81,False
473,80.0,,HU,22.7,-80.6,1856-08-27 18:00:00,1856,AL051856,0.64,False
474,80.0,,HU,22.9,-81.6,1856-08-28 00:00:00,1856,AL051856,0.64,False
475,90.0,969.0,HU,23.0,-82.9,1856-08-28 06:00:00,1856,AL051856,0.81,False
476,90.0,,HU,23.2,-84.0,1856-08-28 12:00:00,1856,AL051856,0.81,True
477,90.0,,HU,23.6,-84.6,1856-08-28 18:00:00,1856,AL051856,0.81,True
478,90.0,,HU,23.9,-85.1,1856-08-29 00:00:00,1856,AL051856,0.81,True
479,90.0,,HU,24.2,-85.6,1856-08-29 06:00:00,1856,AL051856,0.81,True
480,90.0,,HU,24.7,-86.4,1856-08-29 12:00:00,1856,AL051856,0.81,True
481,90.0,,HU,24.9,-86.8,1856-08-29 18:00:00,1856,AL051856,0.81,True
482,100.0,,HU,25.2,-87.1,1856-08-30 00:00:00,1856,AL051856,1.0,True
483,100.0,,HU,25.6,-87.3,1856-08-30 06:00:00,1856,AL051856,1.0,True
484,100.0,,HU,26.2,-87.4,1856-08-30 12:00:00,1856,AL051856,1.0,True
485,100.0,,HU,27.5,-87.3,1856-08-30 18:00:00,1856,AL051856,1.0,True
486,90.0,,HU,28.9,-86.6,1856-08-31 00:00:00,1856,AL051856,0.81,True
487,90.0,,HU,30.2,-85.9,1856-08-31 06:00:00,1856,AL051856,0.81,True
488,70.0,,HU,31.1,-84.8,1856-08-31 12:00:00,1856,AL051856,0.49000000000000005,False
489,60.0,,TS,32.2,-83.3,1856-08-31 18:00:00,1856,AL051856,0.36000000000000004,False
490,50.0,,TS,33.0,-81.6,1856-09-01 00:00:00,1856,AL051856,0.25,False
491,50.0,,TS,34.0,-79.6,1856-09-01 06:00:00,1856,AL051856,0.25,False
492,50.0,,TS,34.7,-77.9,1856-09-01 12:00:00,1856,AL051856,0.25,False
493,50.0,,TS,35.5,-75.3,1856-09-01 18:00:00,1856,AL051856,0.25,False
494,50.0,,TS,36.3,-72.8,1856-09-02 00:00:00,1856,AL051856,0.25,False
495,50.0,,TS,36.8,-70.0,1856-09-02 06:00:00,1856,AL051856,0.25,False
496,50.0,,TS,37.2,-67.3,1856-09-02 12:00:00,1856,AL051856,0.25,False
497,50.0,,TS,37.7,-64.6,1856-09-02 18:00:00,1856,AL051856,0.25,False
498,50.0,,TS,38.2,-61.8,1856-09-03 00:00:00,1856,AL051856,0.25,False
499,50.0,,TS,38.8,-58.6,1856-09-03 06:00:00,1856,AL051856,0.25,False
500,50.0,,TS,39.0,-56.0,1856-09-03 12:00:00,1856,AL051856,0.25,False
501,50.0,,TS,39.5,-52.3,1856-09-03 18:00:00,1856,AL051856,0.25,False
502,50.0,,TS,32.0,-48.8,1856-09-18 00:00:00,1856,AL061856,0.25,False
503,50.0,,TS,32.5,-48.9,1856-09-18 06:00:00,1856,AL061856,0.25,False
504,50.0,,TS,32.9,-49.0,1856-09-18 12:00:00,1856,AL061856,0.25,False
505,50.0,,TS,33.5,-49.3,1856-09-18 18:00:00,1856,AL061856,0.25,False
506,60.0,,TS,34.5,-49.8,1856-09-19 00:00:00,1856,AL061856,0.36000000000000004,False
507,60.0,,TS,35.2,-50.5,1856-09-19 06:00:00,1856,AL061856,0.36000000000000004,False
508,70.0,,HU,35.6,-51.0,1856-09-19 12:00:00,1856,AL061856,0.49000000000000005,False
509,70.0,,HU,35.8,-51.4,1856-09-19 18:00:00,1856,AL061856,0.49000000000000005,False
510,70.0,,HU,36.0,-51.7,1856-09-20 00:00:00,1856,AL061856,0.49000000000000005,False
511,70.0,,HU,36.1,-52.0,1856-09-20 06:00:00,1856,AL061856,0.49000000000000005,False
512,70.0,,HU,36.2,-52.3,1856-09-20 12:00:00,1856,AL061856,0.49000000000000005,False
513,70.0,,HU,36.3,-52.4,1856-09-20 18:00:00,1856,AL061856,0.49000000000000005,False
514,60.0,,TS,36.4,-52.5,1856-09-21 00:00:00,1856,AL061856,0.36000000000000004,False
515,60.0,,TS,36.5,-52.6,1856-09-21 06:00:00,1856,AL061856,0.36000000000000004,False
516,60.0,,TS,36.5,-52.7,1856-09-21 12:00:00,1856,AL061856,0.36000000000000004,False
517,60.0,,TS,36.5,-52.8,1856-09-21 18:00:00,1856,AL061856,0.36000000000000004,False
518,60.0,,TS,36.5,-52.9,1856-09-22 00:00:00,1856,AL061856,0.36000000000000004,False
519,60.0,,TS,36.5,-53.0,1856-09-22 06:00:00,1856,AL061856,0.36000000000000004,False
520,60.0,,TS,36.5,-53.0,1856-09-22 12:00:00,1856,AL061856,0.36000000000000004,False
521,60.0,,TS,36.5,-53.0,1856-09-22 18:00:00,1856,AL061856,0.36000000000000004,False
522,50.0,,TS,34.0,-74.5,1857-06-30 00:00:00,1857,AL011857,0.25,False
523,50.0,,TS,34.5,-73.8,1857-06-30 06:00:00,1857,AL011857,0.25,False
524,50.0,,TS,35.0,-72.6,1857-06-30 12:00:00,1857,AL011857,0.25,False
525,50.0,,TS,35.2,-71.4,1857-06-30 18:00:00,1857,AL011857,0.25,False
526,50.0,,TS,35.4,-70.1,1857-07-01 00:00:00,1857,AL011857,0.25,False
527,50.0,,TS,35.5,-68.9,1857-07-01 06:00:00,1857,AL011857,0.25,False
528,50.0,,TS,35.8,-67.6,1857-07-01 12:00:00,1857,AL011857,0.25,False
529,50.0,,TS,36.0,-66.0,1857-07-01 18:00:00,1857,AL011857,0.25,False
530,40.0,,TS,26.5,-73.0,1857-09-06 18:00:00,1857,AL021857,0.16,False
531,40.0,,TS,26.7,-72.8,1857-09-07 00:00:00,1857,AL021857,0.16,False
532,40.0,,TS,26.9,-72.6,1857-09-07 06:00:00,1857,AL021857,0.16,False
533,50.0,,TS,27.2,-72.4,1857-09-07 12:00:00,1857,AL021857,0.25,False
534,50.0,,TS,27.5,-72.3,1857-09-07 18:00:00,1857,AL021857,0.25,False
535,50.0,,TS,27.7,-72.5,1857-09-08 00:00:00,1857,AL021857,0.25,False
536,50.0,,TS,27.9,-72.7,1857-09-08 06:00:00,1857,AL021857,0.25,False
537,60.0,,TS,28.1,-72.9,1857-09-08 12:00:00,1857,AL021857,0.36000000000000004,False
538,60.0,,TS,28.3,-73.0,1857-09-08 18:00:00,1857,AL021857,0.36000000000000004,False
539,60.0,,TS,28.7,-73.6,1857-09-09 00:00:00,1857,AL021857,0.36000000000000004,False
540,70.0,,HU,29.1,-74.2,1857-09-09 06:00:00,1857,AL021857,0.49000000000000005,False
541,70.0,,HU,29.5,-74.7,1857-09-09 12:00:00,1857,AL021857,0.49000000000000005,False
542,70.0,,HU,29.9,-75.3,1857-09-09 18:00:00,1857,AL021857,0.49000000000000005,False
543,70.0,,HU,30.2,-75.8,1857-09-10 00:00:00,1857,AL021857,0.49000000000000005,False
544,70.0,,HU,30.5,-76.2,1857-09-10 06:00:00,1857,AL021857,0.49000000000000005,False
545,80.0,,HU,30.7,-76.7,1857-09-10 12:00:00,1857,AL021857,0.64,False
546,80.0,,HU,31.0,-77.1,1857-09-10 18:00:00,1857,AL021857,0.64,False
547,90.0,,HU,31.2,-77.4,1857-09-11 00:00:00,1857,AL021857,0.81,False
548,90.0,,HU,31.5,-77.7,1857-09-11 06:00:00,1857,AL021857,0.81,False
549,90.0,,HU,31.7,-78.0,1857-09-11 12:00:00,1857,AL021857,0.81,False
550,90.0,,HU,32.1,-78.2,1857-09-11 18:00:00,1857,AL021857,0.81,False
551,90.0,,HU,32.3,-78.2,1857-09-12 00:00:00,1857,AL021857,0.81,False
552,90.0,,HU,32.5,-78.3,1857-09-12 06:00:00,1857,AL021857,0.81,False
553,90.0,,HU,32.8,-78.3,1857-09-12 12:00:00,1857,AL021857,0.81,False
554,90.0,961.0,HU,33.3,-78.3,1857-09-12 18:00:00,1857,AL021857,0.81,False
555,90.0,,HU,33.9,-78.0,1857-09-13 00:00:00,1857,AL021857,0.81,False
556,80.0,,HU,34.5,-77.5,1857-09-13 06:00:00,1857,AL021857,0.64,False
557,70.0,,HU,34.9,-77.1,1857-09-13 12:00:00,1857,AL021857,0.49000000000000005,False
558,60.0,,TS,35.5,-76.5,1857-09-13 18:00:00,1857,AL021857,0.36000000000000004,False
559,50.0,,TS,36.0,-76.2,1857-09-14 00:00:00,1857,AL021857,0.25,False
560,50.0,,TS,36.3,-75.8,1857-09-14 06:00:00,1857,AL021857,0.25,False
561,50.0,,TS,36.5,-74.9,1857-09-14 12:00:00,1857,AL021857,0.25,False
562,60.0,,TS,36.8,-73.5,1857-09-14 18:00:00,1857,AL021857,0.36000000000000004,False
563,60.0,,TS,37.6,-71.8,1857-09-15 00:00:00,1857,AL021857,0.36000000000000004,False
564,70.0,,HU,38.5,-69.8,1857-09-15 06:00:00,1857,AL021857,0.49000000000000005,False
565,80.0,,HU,39.4,-67.6,1857-09-15 12:00:00,1857,AL021857,0.64,False
566,80.0,,HU,40.3,-65.2,1857-09-15 18:00:00,1857,AL021857,0.64,False
567,80.0,,HU,41.2,-61.7,1857-09-16 00:00:00,1857,AL021857,0.64,False
568,80.0,,HU,42.1,-58.9,1857-09-16 06:00:00,1857,AL021857,0.64,False
569,80.0,,HU,43.0,-56.0,1857-09-16 12:00:00,1857,AL021857,0.64,False
570,80.0,,HU,44.0,-53.0,1857-09-16 18:00:00,1857,AL021857,0.64,False
571,80.0,,HU,45.0,-50.0,1857-09-17 00:00:00,1857,AL021857,0.64,False
572,70.0,,HU,46.0,-46.0,1857-09-17 06:00:00,1857,AL021857,0.49000000000000005,False
573,60.0,,TS,47.0,-42.0,1857-09-17 12:00:00,1857,AL021857,0.36000000000000004,False
574,70.0,,HU,32.5,-73.5,1857-09-22 00:00:00,1857,AL031857,0.49000000000000005,False
575,70.0,,HU,32.5,-73.5,1857-09-22 06:00:00,1857,AL031857,0.49000000000000005,False
576,70.0,,HU,32.5,-73.5,1857-09-22 12:00:00,1857,AL031857,0.49000000000000005,False
577,70.0,,HU,32.5,-73.5,1857-09-22 18:00:00,1857,AL031857,0.49000000000000005,False
578,70.0,,HU,32.5,-73.5,1857-09-23 00:00:00,1857,AL031857,0.49000000000000005,False
579,70.0,,HU,32.5,-73.5,1857-09-23 06:00:00,1857,AL031857,0.49000000000000005,False
580,70.0,,HU,32.5,-73.5,1857-09-23 12:00:00,1857,AL031857,0.49000000000000005,False
581,70.0,,HU,32.5,-73.5,1857-09-23 18:00:00,1857,AL031857,0.49000000000000005,False
